439,0,0,2,0,0,0,0
353,8,0,37,1,5,0,0
614,0,0,6,0,0,0,0
31,0,0,1,0,0,0,0
189,0,0,3,0,0,0,0
496,0,0,4,0,1,0,0
27,0,0,0,0,0,0,0
50,3,0,12,0,4,0,0
74,1,0,6,0,2,0,0
408,0,0,32,0,1,0,0
148,0,0,3,0,0,0,0
47,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0
180,1,0,2,0,1,0,0
81,0,0,1,0,1,0,0
484,1,0,8,0,2,0,0
270,0,0,7,0,1,0,0
339,0,0,0,0,0,0,0
428,0,0,5,2,0,0,0
97,0,0,1,0,1,0,0
667,0,0,0,1,0,0,0
514,0,0,0,0,0,0,0
498,4,0,19,0,4,0,0
25,2,0,26,0,2,0,0
645,0,0,0,0,0,0,0
424,1,0,2,0,2,0,0
223,0,0,2,0,0,0,0
611,0,0,11,0,1,0,0
443,2,0,13,2,2,1,1
578,0,0,0,0,0,0,0
527,1,0,23,0,1,0,0
385,1,0,14,0,2,0,0
191,1,0,1,0,1,0,0
50,0,0,14,0,3,0,0
658,0,0,0,0,0,0,0
336,0,0,9,0,0,0,0
148,0,0,6,0,0,0,0
580,0,1,9,1,0,1,0
72,0,0,0,0,0,0,0
224,0,0,3,0,0,0,0
423,0,0,2,0,0,0,0
415,2,0,14,0,2,0,0
661,0,0,18,0,0,0,0
97,0,0,8,12,1,2,0
50,0,0,3,0,1,0,0
101,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0
105,4,0,21,0,4,0,0
321,0,0,0,0,0,0,0
385,2,0,18,0,3,0,0
238,1,0,6,0,2,0,0
45,0,0,0,0,0,0,0
586,0,0,0,0,0,0,0
387,0,0,13,0,0,0,0
125,0,0,0,0,0,0,0
440,0,0,0,0,0,0,0
73,1,0,1,0,1,0,0
449,1,0,4,0,3,0,0
638,0,0,8,2,2,1,0
247,0,0,0,0,0,0,0
628,0,0,0,0,0,0,0
385,4,0,12,0,4,0,0
68,0,0,3,0,1,0,0
578,0,0,2,0,1,0,0
659,0,0,4,0,0,0,0
19,0,0,1,0,0,0,0
22,5,0,14,0,5,0,0
391,0,0,0,0,0,0,0
402,0,0,4,0,0,0,0
252,0,0,5,0,0,0,0
573,0,0,0,0,0,0,0
498,2,0,31,0,3,0,0
578,0,0,1,0,0,0,0
368,0,0,3,0,0,0,0
412,0,0,0,0,0,0,0
2,0,0,12,0,0,0,0
548,1,0,10,0,1,0,0
496,0,0,0,0,0,0,0
353,1,0,9,0,1,0,0
555,1,0,13,0,1,0,0
354,0,0,1,0,0,0,0
109,0,0,1,0,0,0,0
310,0,0,2,0,0,0,0
172,2,0,8,0,2,0,0
99,0,0,8,0,0,0,0
577,0,0,9,0,1,0,0
178,1,0,2,0,1,0,0
661,3,0,12,0,3,0,0
128,0,0,0,0,0,0,0
194,0,0,2,0,0,0,0
545,0,0,5,0,0,0,0
149,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0
148,0,0,2,0,0,0,0
385,2,0,42,0,2,0,0
25,1,0,33,0,2,0,0
607,0,0,36,0,2,0,0
180,0,0,1,0,0,0,0
443,1,0,15,2,2,0,0
310,0,0,26,0,0,0,0
99,0,0,8,0,0,0,0
552,0,0,0,0,0,0,0
172,0,0,1,0,0,0,0
550,0,0,1,0,0,0,0
385,2,0,36,0,4,0,0
42,1,0,1,0,1,0,0
16,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0
545,0,0,5,0,0,0,0
475,0,0,0,0,0,0,0
367,0,0,11,2,2,0,0
577,0,0,4,0,0,0,0
280,0,0,1,0,1,0,0
334,0,0,3,0,0,0,0
173,1,0,4,0,1,0,0
128,0,0,0,0,0,0,0
548,0,0,13,0,1,0,0
428,0,0,2,0,1,0,0
499,0,0,0,0,0,0,0
622,1,0,1,0,1,0,0
169,0,0,4,0,2,0,0
303,0,0,1,0,0,0,0
209,0,0,0,0,0,0,0
50,1,0,18,0,4,0,0
141,0,0,6,0,2,0,0
653,0,0,37,0,3,0,0
147,2,0,17,0,4,0,0
107,0,0,1,0,0,0,0
362,1,0,3,0,2,0,0
496,0,0,4,0,0,0,0
607,0,0,12,1,1,0,0
128,0,0,0,0,0,0,0
394,1,0,3,0,1,0,0
270,0,0,2,0,0,0,0
318,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0
194,0,0,2,0,0,0,0
577,0,0,10,0,0,0,0
74,2,0,4,0,3,0,0
393,0,0,4,0,0,0,0
619,0,0,0,0,0,0,0
664,0,0,0,0,0,0,0
611,0,0,4,0,0,0,0
353,6,0,27,1,5,0,0
231,1,0,18,0,1,0,0
555,0,0,2,0,0,0,0
395,0,0,2,0,1,0,0
492,0,0,0,0,0,0,0
557,0,0,15,0,1,0,0
489,0,0,3,0,0,0,0
441,2,0,14,0,3,0,0
403,0,0,36,0,1,0,0
593,0,0,0,0,0,0,0
239,0,0,8,0,1,0,0
550,0,0,7,0,2,0,0
54,0,0,0,0,0,0,0
428,0,0,1,0,0,0,0
226,0,0,0,0,0,0,0
353,7,0,28,1,5,0,0
47,2,0,4,0,3,0,0
621,0,0,10,0,1,0,0
372,0,0,0,0,0,0,0
105,0,0,26,0,2,0,0
105,2,0,19,0,2,0,0
243,0,0,0,0,0,0,0
289,1,0,2,0,2,0,0
205,0,0,1,0,1,0,0
518,0,0,1,0,1,0,0
340,0,0,1,0,0,0,0
16,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0
392,0,0,5,0,0,0,0
97,0,2,5,5,1,3,0
238,0,0,0,0,0,0,0
498,0,0,26,0,3,0,0
633,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0
493,2,0,16,0,2,0,0
105,6,0,22,3,5,0,1
169,1,0,2,0,1,0,0
200,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0
203,0,0,14,0,0,0,0
416,0,0,0,0,0,0,0
73,0,0,10,0,0,0,0
332,1,0,9,0,1,0,0
304,0,0,1,0,0,0,0
66,0,0,0,0,0,0,0
223,0,0,1,0,0,0,0
533,0,0,0,0,0,0,0
439,0,0,2,0,0,0,0
424,0,0,3,0,0,0,0
578,0,0,3,0,0,0,0
493,0,0,18,1,2,0,0
112,1,0,6,0,1,0,0
224,0,0,6,0,1,0,0
456,1,0,3,0,1,0,0
518,0,0,1,0,0,0,0
461,0,0,0,0,0,0,0
557,0,0,15,0,2,0,0
493,0,0,13,0,1,0,0
12,0,0,25,0,1,0,0
399,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0
531,2,0,16,1,2,0,0
279,0,0,7,0,0,0,0
31,0,0,0,0,0,0,0
213,0,0,21,0,2,0,0
101,0,0,0,0,0,0,0
169,0,0,10,0,1,0,0
304,0,0,1,0,0,0,0
416,0,0,2,0,0,0,0
653,8,0,46,0,5,0,0
10,0,0,1,0,1,0,0
130,1,0,1,0,1,0,0
223,0,0,2,0,0,0,0
50,0,0,46,1,1,0,0
141,0,0,28,5,3,0,0
498,2,0,27,0,2,0,0
283,0,0,3,0,0,0,0
527,0,0,17,0,1,0,0
238,2,0,2,0,2,0,0
547,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0
607,1,0,6,0,1,0,0
580,0,0,9,4,1,1,0
550,0,0,2,0,0,0,0
421,0,0,1,0,0,0,0
105,0,1,4,1,2,1,0
27,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0
179,1,0,2,0,1,0,0
518,0,0,2,0,1,0,0
353,2,0,58,1,4,0,0
444,0,0,2,0,0,0,0
130,0,0,0,0,0,0,0
50,4,0,13,0,4,0,0
385,0,0,26,0,4,0,0
99,0,0,4,0,0,0,0
452,0,0,1,0,1,0,0
304,0,0,2,0,0,0,0
638,0,0,25,2,2,0,0
112,0,0,0,0,0,0,1
518,0,0,3,0,1,0,0
257,0,0,0,0,0,0,0
370,0,0,1,0,1,0,0
215,0,0,0,0,0,0,0
36,0,0,9,0,1,0,0
322,0,0,1,0,1,0,0
19,0,0,3,1,0,0,0
556,0,0,2,0,0,0,0
213,1,0,15,0,2,0,0
443,0,1,11,4,3,1,0
662,0,0,0,0,0,0,0
653,9,0,9,0,5,0,1
215,0,0,2,0,0,0,0
578,0,0,3,0,2,0,0
231,0,0,7,0,2,0,0
416,0,0,2,0,0,0,0
611,0,0,6,0,0,0,0
447,0,0,0,0,0,0,0
501,0,0,5,0,0,0,0
548,0,0,3,0,2,0,0
535,1,0,22,0,4,0,1
353,5,0,34,1,5,0,0
486,3,0,5,0,4,0,0
578,0,0,1,0,0,0,0
621,2,0,5,0,3,0,0
353,1,0,9,0,3,0,0
73,0,0,5,0,1,0,0
412,0,0,0,0,0,0,0
438,0,0,2,0,0,0,0
385,0,0,3,0,2,0,0
76,1,0,5,0,1,0,0
585,0,0,1,0,1,0,0
39,0,0,0,0,0,0,0
513,0,0,9,0,1,0,0
424,1,0,6,0,2,0,0
651,3,0,5,0,3,0,1
97,0,0,18,9,2,1,0
486,3,0,18,0,4,0,0
27,0,0,5,0,1,0,0
379,0,0,0,0,0,0,0
270,0,0,4,0,0,0,0
50,1,0,46,1,3,0,0
26,0,0,1,0,0,0,0
592,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0
590,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0
557,0,0,7,1,0,0,0
47,0,0,6,0,0,0,0
293,0,0,1,0,0,0,0
105,1,0,4,1,1,1,0
548,0,0,15,0,0,0,0
556,0,0,2,0,0,0,0
209,0,0,8,1,2,1,0
239,0,0,1,0,0,0,0
638,0,0,8,0,1,0,0
619,1,0,2,0,1,0,0
175,0,0,0,0,0,0,0
163,0,0,2,0,0,0,0
418,3,0,30,0,4,0,0
556,0,0,0,0,0,0,0
97,0,1,13,6,0,4,0
385,1,0,23,0,4,0,0
99,0,0,1,0,0,0,0
396,0,0,0,0,0,0,0
376,0,0,0,0,0,0,0
438,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0
585,0,0,1,0,0,0,0
394,0,0,2,0,1,0,0
628,0,0,0,0,0,0,0
99,0,0,7,0,1,0,0
546,0,0,0,0,0,0,0
312,0,0,0,0,0,0,0
169,0,0,8,0,0,0,0
518,0,0,3,0,0,0,0
209,0,0,12,1,0,0,0
270,0,0,0,0,0,0,0
125,0,0,3,0,2,0,0
431,0,0,2,0,1,0,0
21,0,0,2,0,0,0,0
661,5,0,10,0,5,0,0
238,0,0,3,1,2,0,0
653,1,0,56,0,3,0,0
181,0,0,0,0,0,0,0
611,0,0,10,0,1,0,0
416,0,0,0,0,0,0,0
50,5,0,25,1,5,0,0
238,0,0,3,0,0,0,0
283,0,0,0,0,0,0,0
121,0,0,4,0,0,0,0
661,0,0,5,0,2,0,0
572,0,0,0,0,0,0,0
667,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0
652,1,0,3,0,1,0,0
172,0,0,0,0,0,0,0
101,1,0,1,0,1,0,0
16,0,0,0,0,0,0,0
452,0,0,4,0,0,0,0
418,2,0,7,0,4,0,0
97,0,0,5,3,2,1,0
12,0,0,12,0,1,0,0
31,0,0,0,0,0,0,0
125,0,0,2,0,0,0,0
607,1,0,6,1,1,1,0
179,0,0,2,0,1,0,0
383,1,0,2,0,1,0,0
443,0,0,11,2,2,0,0
310,0,0,2,0,0,0,0
180,1,0,2,0,1,0,0
408,0,1,14,1,0,1,0
504,0,0,2,0,0,0,0
270,0,0,13,1,2,0,0
237,0,0,0,0,0,0,0
570,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0
578,0,0,3,0,2,0,0
283,0,0,3,0,0,0,0
395,0,0,5,0,0,0,0
459,0,0,0,0,0,0,0
130,0,0,1,0,0,0,0
124,0,0,0,0,0,0,0
304,0,0,0,0,0,0,0
75,0,0,0,0,0,0,0
335,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0
238,0,0,6,0,1,0,0
100,0,0,1,0,0,0,0
415,0,0,20,0,0,0,0
153,0,0,2,0,1,0,0
514,0,0,0,0,0,0,0
550,0,0,2,0,0,0,0
440,0,0,0,0,0,0,0
73,1,0,1,0,1,0,0
239,0,0,12,0,3,0,0
304,0,0,1,0,0,0,0
50,0,0,46,1,1,0,0
342,0,0,0,0,0,0,0
646,0,0,1,0,0,0,0
533,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0
395,0,0,9,0,0,0,0
370,0,0,1,0,0,0,0
529,0,0,0,0,0,0,0
443,0,0,1,0,1,0,0
209,1,0,7,1,1,0,0
97,0,1,8,2,1,1,0
395,1,0,5,0,2,0,0
493,0,0,10,3,2,0,0
372,1,0,3,0,1,0,0
441,0,0,16,0,3,0,0
59,0,0,5,0,1,0,0
99,0,0,8,0,0,0,0
25,3,0,12,0,4,0,1
194,0,0,1,0,0,0,0
2,0,0,16,0,0,0,0
318,0,0,0,0,0,0,0
304,0,0,2,0,0,0,0
564,0,0,2,0,1,0,0
353,1,0,52,0,4,0,0
231,0,0,17,1,0,0,0
405,0,0,0,0,0,0,0
310,0,0,2,0,0,0,0
3,0,0,5,0,1,0,0
383,2,0,5,0,2,0,0
374,0,0,0,0,0,0,0
66,0,0,0,0,0,0,0
194,0,0,2,0,0,0,0
607,0,0,17,1,0,0,0
377,0,0,0,0,0,0,0
243,0,0,1,0,0,0,0
420,0,0,7,0,0,0,0
50,6,0,32,0,5,0,0
428,0,0,11,2,1,0,0
238,0,0,6,0,1,0,0
514,0,0,0,0,0,0,0
243,0,0,3,0,0,0,0
449,1,0,2,0,1,0,0
105,0,0,24,0,0,0,0
215,0,0,0,0,0,0,0
638,0,0,19,2,1,0,0
173,0,0,3,0,1,0,0
527,0,0,0,0,0,0,0
607,0,0,5,0,2,0,0
513,0,0,6,0,0,0,0
73,0,0,2,0,0,0,0
661,0,0,13,0,2,0,0
181,0,0,0,0,0,0,0
660,2,0,7,0,3,0,0
424,0,0,3,0,2,0,0
636,0,0,0,0,0,0,0
285,0,0,0,0,0,0,0
421,0,0,1,0,0,0,0
392,0,0,0,0,0,0,0
443,1,0,16,2,2,0,0
112,0,0,5,0,0,0,0
296,0,0,4,0,1,0,0
194,0,0,2,0,0,0,0
428,0,0,3,0,1,0,0
194,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0
493,1,0,26,10,2,0,0
450,0,0,8,0,1,0,0
265,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0
408,0,0,3,0,1,0,0
505,0,0,0,0,0,0,0
204,1,0,3,0,2,0,0
169,0,0,2,0,1,0,0
443,0,0,30,14,3,0,0
520,0,0,1,0,0,0,0
585,0,0,0,0,0,0,0
97,0,4,16,30,0,4,0
97,0,0,13,20,1,3,0
447,0,0,1,1,0,0,0
531,0,0,12,4,0,0,0
36,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0
385,1,0,28,0,1,0,0
332,1,0,9,0,1,0,0
16,0,0,0,0,0,0,0
73,1,0,1,0,1,0,0
493,0,0,21,6,2,1,0
661,1,0,25,0,3,0,0
368,0,0,0,0,0,0,0
105,3,0,8,0,4,0,0
55,0,0,0,0,0,0,0
410,0,0,14,0,0,0,0
376,0,0,0,0,0,0,0
592,0,0,0,0,0,0,0
555,1,0,13,0,2,0,0
387,0,0,6,0,1,0,0
533,0,0,0,0,0,0,0
357,0,0,6,0,0,0,0
26,0,0,13,4,1,0,0
572,0,0,0,0,0,0,0
629,0,0,5,0,0,0,0
420,1,0,26,1,2,0,0
235,0,0,0,0,0,0,0
169,0,0,13,0,0,0,0
223,0,0,2,0,1,0,0
611,0,0,4,0,1,0,0
194,0,0,2,0,0,0,0
464,0,0,4,0,0,0,0
169,0,0,13,0,2,0,0
226,0,0,3,0,0,0,0
105,2,0,5,1,2,1,0
101,0,0,0,0,0,0,0
403,0,0,16,0,4,0,0
531,0,2,5,6,1,2,0
12,2,0,30,0,3,0,0
580,0,0,2,0,0,0,0
354,0,0,0,0,0,0,0
296,0,0,1,0,0,0,0
368,2,0,6,0,2,0,1
572,0,0,0,0,0,0,0
215,0,0,0,0,0,0,0
97,0,3,17,33,0,3,0
392,0,0,0,0,0,0,0
147,0,0,9,0,2,0,0
535,0,0,0,0,0,0,0
431,0,0,0,0,0,0,0
105,11,0,47,0,5,0,0
557,0,0,3,1,1,1,0
550,0,0,2,0,0,0,0
391,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0
50,0,0,15,0,0,0,0
416,0,0,0,0,0,0,0
3,0,0,7,0,1,0,0
440,0,0,0,0,0,0,0
652,0,0,7,0,0,0,0
22,0,0,7,0,1,0,0
366,0,0,18,0,1,0,0
470,1,0,1,0,1,0,0
308,0,0,0,0,0,0,0
229,0,0,1,0,0,0,0
475,0,0,0,0,0,0,0
606,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0
385,1,0,23,0,4,0,0
607,0,0,19,1,2,0,0
321,0,0,0,0,0,0,0
112,1,0,2,0,2,0,0
22,0,0,2,0,2,0,0
660,2,0,6,0,3,0,0
592,0,0,0,0,0,0,0
441,0,0,8,0,1,0,0
431,0,0,3,0,1,0,0
621,0,0,1,0,0,0,0
518,0,0,1,0,0,0,0
148,0,0,3,0,0,0,0
633,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0
619,0,0,2,0,0,0,0
229,0,0,1,0,0,0,0
293,0,0,1,0,0,0,0
303,1,0,10,0,1,0,0
42,0,0,0,0,0,0,0
644,1,0,6,0,1,0,0
97,2,0,20,41,2,3,0
12,1,0,2,0,2,0,0
475,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0
26,1,0,13,4,2,0,0
548,0,0,4,0,0,0,0
353,6,0,46,1,5,0,0
621,0,0,1,0,1,0,0
129,0,0,0,0,0,0,0
443,0,0,2,0,1,0,0
289,0,0,7,0,0,0,0
447,0,0,0,0,0,0,0
169,0,0,1,0,0,0,0
419,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0
223,0,0,1,0,0,0,0
285,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0
394,0,0,2,0,0,0,0
340,0,0,1,0,0,0,0
452,0,0,6,0,1,0,0
644,0,0,5,0,1,0,0
424,0,0,0,0,0,0,0
360,0,0,0,0,0,0,0
353,3,0,13,0,4,0,0
243,0,0,2,0,0,0,0
589,0,0,0,0,0,0,0
396,1,0,2,0,1,0,0
652,0,0,5,0,0,0,0
125,0,0,0,0,0,0,0
310,0,0,2,0,0,0,0
555,2,0,18,0,4,0,0
178,1,0,4,0,2,0,0
99,0,0,6,0,0,0,0
296,0,0,5,0,0,0,0
607,0,0,19,1,1,0,0
31,0,0,1,0,1,0,0
17,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0
59,0,0,7,0,1,0,0
243,0,0,0,0,0,0,0
238,0,0,1,1,0,1,0
385,0,0,30,0,0,0,0
475,0,0,0,0,0,0,0
296,1,0,7,0,2,0,0
498,0,0,14,0,3,0,0
408,0,0,29,0,3,0,0
39,0,0,0,0,0,0,0
611,2,0,10,0,2,0,0
354,1,0,1,0,1,0,0
535,2,0,8,0,2,0,0
296,0,0,6,0,0,0,0
493,0,0,11,3,1,0,0
452,0,0,4,0,0,0,0
270,0,0,0,0,0,0,0
383,0,0,5,0,0,0,0
452,0,0,16,0,1,0,0
270,0,0,6,0,2,0,0
209,0,0,12,1,0,0,0
31,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0
531,0,1,12,5,0,1,0
194,0,0,1,0,0,0,0
423,2,0,11,0,2,0,0
409,0,0,11,0,1,0,0
310,0,0,25,0,1,0,0
385,1,0,28,0,2,0,0
383,0,0,5,0,2,0,0
667,0,0,0,0,0,0,0
128,0,0,1,0,0,0,0
409,3,0,15,0,3,0,0
354,1,0,2,0,1,0,0
22,0,0,12,0,0,0,0
244,0,0,5,0,0,0,0
527,0,0,0,0,0,0,0
493,0,0,3,1,3,0,0
26,0,0,4,1,0,0,0
452,0,0,13,2,1,0,0
239,0,0,6,1,0,0,0
512,0,0,0,0,0,0,0
270,0,0,8,1,1,1,0
443,1,0,12,2,2,0,0
127,1,0,1,0,1,0,0
461,0,0,1,0,0,0,0
649,0,0,13,0,2,0,0
97,1,0,15,25,2,1,0
174,0,0,0,0,0,0,0
97,3,0,26,5,4,0,0
385,1,0,8,0,4,0,0
535,4,0,32,0,4,0,1
73,0,0,6,0,1,0,0
452,3,0,11,0,4,0,0
556,0,0,0,0,0,0,0
353,1,0,9,0,3,0,0
440,0,0,0,0,0,0,0
338,0,0,6,0,1,0,0
486,2,0,26,0,4,0,0
73,0,0,11,1,1,0,0
22,1,0,9,0,1,0,0
391,0,0,1,0,0,0,0
396,0,0,0,0,0,0,0
367,1,0,5,0,3,0,0
545,0,0,5,0,0,0,0
148,0,0,4,0,1,0,0
470,0,0,1,0,0,0,0
385,2,0,2,0,2,0,0
545,0,0,5,0,0,0,0
357,1,0,2,0,1,0,0
499,0,0,0,0,0,0,0
73,1,0,7,0,1,0,0
338,0,0,4,0,0,0,0
303,2,0,9,0,2,0,0
443,2,0,13,2,2,1,0
205,0,0,2,0,0,0,0
385,0,0,23,0,1,0,0
621,0,0,1,0,1,0,0
47,0,0,0,0,0,0,0
452,1,0,3,0,1,0,0
555,0,0,25,0,2,0,0
453,0,0,0,0,0,0,0
92,0,0,9,0,1,0,0
390,0,0,0,0,0,0,0
280,0,1,3,3,0,1,0
556,0,0,0,0,0,0,0
550,0,0,1,0,0,0,0
496,1,0,1,0,1,0,0
75,0,0,2,0,0,0,0
441,1,0,9,0,2,0,1
238,0,0,1,0,0,0,0
385,0,0,4,0,1,0,0
179,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0
105,7,0,43,0,5,0,0
42,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0
97,0,1,17,31,1,1,0
518,0,0,1,0,0,0,0
336,0,0,1,0,0,0,0
99,0,0,4,0,0,0,0
472,0,0,1,0,1,0,0
555,1,0,1,0,1,0,0
616,0,0,1,0,1,0,0
611,1,0,8,0,2,0,0
589,0,0,0,0,0,0,0
50,2,0,34,0,4,0,0
569,1,0,3,0,2,0,0
97,0,0,1,2,1,2,0
392,0,0,0,0,0,0,0
513,0,0,9,0,0,0,0
75,0,0,1,0,0,0,0
412,0,0,1,0,0,0,0
147,0,0,12,0,1,0,0
416,1,0,2,0,1,0,0
545,0,0,5,0,0,0,0
533,0,0,0,0,0,0,0
148,1,0,2,0,2,0,0
431,0,0,3,0,1,0,0
409,0,0,8,0,1,0,0
178,2,0,9,0,4,0,0
622,0,0,4,0,0,0,0
622,0,0,3,0,0,0,0
36,0,0,0,0,0,0,0
513,0,0,4,0,2,0,0
36,0,0,0,0,0,0,0
244,1,0,1,0,1,0,0
391,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0
649,1,0,15,0,1,0,0
505,0,0,0,0,0,0,0
548,0,0,8,0,2,0,0
506,0,0,3,0,0,0,0
633,0,0,0,0,0,0,0
304,0,0,1,0,0,0,0
148,0,0,4,0,0,0,0
169,0,0,4,0,0,0,0
567,0,0,2,0,0,0,0
571,0,0,0,0,0,0,0
105,1,0,15,1,1,0,0
482,0,0,1,0,1,0,0
410,0,0,3,0,0,0,0
53,0,0,0,0,0,0,0
607,0,0,23,0,2,0,0
12,1,0,4,0,2,0,0
353,0,0,2,0,2,0,0
423,1,0,13,0,4,0,0
545,0,0,2,0,0,0,0
224,0,0,5,0,0,0,0
653,2,0,40,0,3,0,0
169,0,0,13,0,0,0,0
572,0,0,0,0,0,0,0
336,0,0,9,0,0,0,0
535,1,0,30,0,2,0,0
391,0,0,0,0,0,0,0
535,1,0,3,0,2,0,0
112,0,0,5,0,1,0,0
296,0,0,6,0,0,0,0
311,1,0,34,1,2,1,0
607,0,0,18,0,3,0,0
125,0,0,1,0,0,0,0
572,0,0,0,0,0,0,0
621,0,0,7,0,2,0,0
644,0,0,2,0,1,0,0
403,0,0,29,0,2,0,0
500,0,0,4,0,0,0,0
403,1,0,5,0,2,0,0
372,0,0,0,0,0,0,0
390,0,0,0,0,0,0,0
447,0,0,2,0,0,0,0
412,0,0,0,0,0,0,0
311,0,0,6,0,1,0,0
50,1,0,15,0,2,0,0
367,1,0,16,0,3,0,0
486,0,0,19,0,0,0,0
611,1,0,7,0,1,0,0
405,0,0,0,0,0,0,0
557,0,0,1,1,0,1,0
353,2,0,4,0,3,0,1
638,1,0,13,4,2,1,0
75,0,0,1,0,1,0,0
207,1,0,2,0,2,0,0
289,0,0,15,0,1,0,0
387,0,0,6,0,0,0,0
3,1,0,1,0,1,0,1
200,0,0,1,0,0,0,0
28,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0
26,2,0,7,4,3,0,0
608,0,0,1,0,1,0,0
238,1,0,9,1,1,0,0
172,0,0,0,0,0,0,0
113,0,0,2,0,0,0,0
424,1,0,3,0,2,0,0
614,2,0,10,0,2,0,0
660,1,0,15,1,3,0,0
169,0,0,1,0,0,0,0
443,1,0,5,1,2,1,0
484,0,0,14,0,1,0,0
178,0,0,5,0,2,0,0
3,3,0,4,0,3,0,0
15,0,0,0,0,0,0,0
385,0,0,22,0,2,0,0
158,0,0,9,0,1,0,0
570,0,0,2,0,0,0,0
408,0,0,34,0,1,0,0
165,0,0,0,0,0,0,0
548,0,0,4,0,0,0,0
210,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0
441,0,0,3,0,2,0,0
304,0,0,2,0,0,0,0
97,0,1,14,25,1,2,0
