18,1,2,1,3,29,11,38,84,34,40,20,14,70,36,12,48,7,15,4,14,21,93,4,0
19,1,1,2,1,28,9,32,90,40,44,41,33,80,27,17,44,4,20,14,19,28,122,4,0
6,5,2,0,0,25,11,44,75,31,41,19,15,79,26,12,38,3,21,13,28,22,88,4,1
24,1,1,2,4,19,4,21,88,38,43,22,19,86,42,8,50,9,19,5,17,17,99,4,1
29,2,2,0,0,17,4,24,101,30,30,28,17,61,30,28,58,0,14,7,19,25,81,4,0
4,1,2,1,2,23,6,26,91,39,43,33,27,82,33,11,44,5,22,10,9,14,111,4,1
27,1,1,2,1,23,13,57,76,43,57,24,17,71,33,3,36,3,27,10,9,17,116,4,1
26,2,1,0,0,29,8,28,78,31,40,23,21,91,29,13,42,1,15,9,14,19,91,4,0
3,1,1,2,1,26,12,46,71,37,52,18,13,72,26,7,33,5,17,7,16,20,99,4,0
14,2,2,0,0,30,10,33,84,32,38,22,16,73,30,10,40,1,22,6,8,18,90,4,0
11,2,2,0,0,22,10,45,81,28,35,11,8,73,26,9,35,5,15,4,8,15,74,4,0
11,1,2,1,2,17,6,35,98,41,42,27,19,70,36,13,49,11,16,8,14,29,107,4,1
10,2,2,0,0,23,9,39,90,31,34,18,11,61,28,16,44,4,16,4,14,14,82,4,0
21,1,2,1,1,14,4,29,88,41,47,16,14,88,27,10,37,8,18,9,15,19,100,4,1
9,1,1,2,4,30,13,43,88,44,50,24,18,75,34,11,45,6,26,7,9,22,119,4,1
2,2,1,0,0,15,5,33,81,40,49,29,22,76,31,10,41,4,15,7,9,21,107,4,0
20,3,1,0,0,18,5,28,86,39,45,14,13,93,33,9,42,6,21,11,15,22,96,4,1
24,1,1,2,16,23,10,43,78,38,49,17,13,76,25,9,34,8,22,2,4,14,99,4,1
6,4,2,0,0,26,9,35,87,37,43,14,11,79,32,6,38,8,23,7,15,18,94,4,0
4,6,1,0,0,30,9,30,105,40,38,17,10,59,42,14,56,9,22,5,13,17,99,4,1
3,1,2,1,1,17,4,24,70,27,39,40,29,72,23,8,31,0,10,10,11,24,87,4,0
2,1,2,1,6,33,14,42,91,38,42,16,12,75,40,15,55,1,17,7,17,23,102,4,1
9,3,2,0,0,17,6,35,87,40,46,11,7,64,23,11,34,3,17,8,18,18,93,4,1
15,4,1,0,0,17,5,29,90,33,37,16,14,88,32,14,46,6,8,7,8,16,85,4,0
27,2,2,0,0,24,5,21,75,35,47,29,21,72,36,6,42,4,23,3,15,20,96,4,0
3,1,1,2,2,21,5,24,79,36,46,28,20,71,33,11,44,4,18,5,12,18,97,4,1
5,1,2,1,5,26,8,31,79,34,43,13,12,92,35,5,40,2,19,8,17,21,88,4,1
23,1,2,1,2,20,9,45,84,36,43,29,21,72,31,16,47,3,25,2,20,25,102,4,0
13,2,1,0,0,31,12,39,85,41,48,21,19,90,33,14,47,7,30,6,17,24,113,4,0
8,6,1,0,0,20,8,40,80,37,46,23,20,87,29,11,40,6,19,5,9,23,102,4,1
27,5,1,0,0,18,9,50,76,37,49,37,15,41,36,6,42,6,25,11,10,20,98,4,0
7,1,2,1,2,17,7,41,78,37,47,18,12,67,31,9,40,2,14,5,15,21,93,4,1
15,1,2,1,1,18,5,28,88,35,40,12,9,75,37,12,49,3,18,5,13,18,84,4,0
6,4,2,0,0,38,12,32,97,43,44,27,20,74,22,14,36,4,32,7,11,22,118,4,0
19,1,1,2,2,22,6,27,86,35,41,31,22,71,43,19,62,6,18,8,21,22,98,4,0
25,9,1,0,0,61,24,39,94,42,45,19,14,74,44,13,57,4,27,7,14,18,122,4,1
10,1,2,1,1,27,13,48,86,32,37,13,10,77,27,15,42,7,19,10,16,14,87,4,0
5,5,1,0,0,25,11,44,85,40,47,21,17,81,34,6,40,6,25,11,10,19,108,4,0
5,1,1,2,2,37,15,41,87,44,51,22,17,77,29,10,39,3,27,11,12,20,120,4,1
19,6,1,0,0,22,9,41,83,45,54,22,14,64,29,10,39,4,27,13,14,16,113,4,1
28,3,1,0,0,32,13,41,86,43,50,22,16,73,31,10,41,7,23,16,15,22,115,4,0
24,3,1,0,0,8,3,38,70,39,56,18,17,94,29,5,34,5,15,6,11,18,98,4,1
20,2,2,0,0,19,7,37,88,34,39,27,22,81,19,16,35,1,22,12,12,22,97,4,0
9,2,2,0,0,25,9,36,80,32,40,35,26,74,34,11,45,2,25,7,17,17,99,4,1
26,1,2,1,2,33,10,30,87,40,46,18,16,89,26,7,33,6,24,9,8,15,106,4,0
4,2,1,0,0,18,3,17,88,36,41,25,19,76,40,13,53,9,17,11,12,15,94,4,0
7,2,2,0,0,22,7,32,85,35,41,20,15,75,36,12,48,2,18,7,19,18,92,4,1
3,3,2,0,0,29,13,45,88,36,41,15,10,67,32,14,46,5,22,8,13,19,95,4,0
14,2,2,0,0,14,7,50,80,34,42,25,16,64,37,9,46,6,19,5,15,21,91,4,0
27,4,1,0,0,24,7,29,81,39,48,30,20,67,40,6,46,6,25,6,8,22,105,4,1
9,3,2,0,0,14,5,36,92,37,40,27,22,81,40,17,57,7,19,4,12,27,101,4,1
3,1,1,2,1,21,6,29,81,39,48,24,20,83,31,15,46,5,28,8,12,20,104,4,0
10,4,2,0,0,23,6,26,90,39,43,30,20,67,26,15,41,2,26,12,11,27,104,4,0
16,1,1,2,4,24,10,42,90,47,52,31,27,87,38,14,52,3,23,12,12,20,131,4,0
8,1,1,2,1,22,8,36,88,41,47,24,20,83,36,8,44,5,25,14,14,23,110,4,0
19,2,1,0,0,23,15,65,86,44,51,29,22,76,43,10,53,2,27,4,12,22,125,4,0
1,3,1,0,0,23,9,39,83,39,47,16,16,100,31,9,40,9,26,10,15,11,103,4,1
7,1,2,1,3,24,8,33,86,46,53,12,10,83,33,4,37,8,34,13,20,22,110,4,1
10,1,2,1,2,24,8,33,71,33,46,30,25,83,34,5,39,5,16,6,17,31,99,4,0
4,1,1,2,6,26,11,42,78,40,51,11,11,100,42,8,50,7,23,8,16,19,102,4,0
22,5,1,0,0,22,9,41,90,44,49,24,19,79,27,8,35,4,14,15,7,22,116,4,1
8,1,2,1,2,19,6,32,79,39,49,18,14,78,23,13,36,4,25,11,16,25,98,4,0
21,5,1,0,0,22,5,23,74,36,49,30,22,73,35,9,44,4,22,7,16,19,99,4,0
26,1,2,1,1,29,9,31,83,35,42,24,17,71,26,15,41,7,22,8,13,15,96,4,0
16,1,1,2,5,17,2,12,84,37,44,26,18,69,38,7,45,5,20,9,16,16,94,4,1
2,5,1,0,0,14,5,36,79,33,42,39,32,82,33,12,45,3,12,14,14,16,103,4,1
20,1,1,2,1,17,7,41,90,37,41,22,17,77,38,13,51,4,22,9,11,21,98,4,0
1,1,1,2,1,35,16,46,84,42,50,27,19,70,40,10,50,7,27,13,24,26,119,4,1
2,4,1,0,0,37,13,35,93,41,44,15,8,53,41,16,57,10,24,5,9,12,103,4,0
10,1,1,2,4,24,10,42,96,47,49,34,25,74,42,12,54,7,24,4,10,21,129,4,1
13,3,1,0,0,18,6,33,84,37,44,29,20,69,36,11,47,13,27,6,9,18,100,4,0
5,6,1,0,0,27,13,48,81,43,53,29,26,90,33,10,43,5,23,8,11,19,125,4,1
1,13,1,0,0,30,13,43,89,45,51,24,17,71,32,7,39,9,25,13,15,19,120,4,1
18,3,1,0,0,32,12,38,87,41,47,20,16,80,35,12,47,6,22,8,14,18,110,4,1
9,1,1,2,6,23,8,35,87,43,49,25,14,56,33,13,46,5,20,8,8,25,108,4,0
10,1,1,2,8,27,12,44,98,47,48,24,16,67,28,14,42,7,21,11,9,20,122,4,0
14,1,1,2,3,25,9,36,95,41,43,16,11,69,36,10,46,6,24,6,7,22,102,4,1
23,4,2,0,0,16,4,25,77,34,44,30,24,80,36,5,41,2,19,7,12,24,96,4,1
2,3,1,0,0,20,7,35,78,42,54,27,21,78,34,5,39,5,16,7,10,24,112,4,1
20,3,2,0,0,21,4,19,71,29,41,18,16,89,35,6,41,4,20,8,16,18,78,4,0
8,1,2,1,3,18,7,39,74,32,43,29,24,83,25,10,35,1,15,5,15,27,95,4,0
27,2,2,0,0,29,14,48,91,39,43,19,14,74,25,10,35,3,24,8,12,24,106,4,1
11,1,1,2,5,38,14,37,85,34,40,18,17,94,37,13,50,3,26,10,10,13,99,4,0
20,4,2,0,0,16,6,38,71,37,52,25,20,80,26,11,37,2,24,4,13,18,100,4,1
4,3,1,0,0,24,11,46,90,39,43,10,8,80,36,12,48,3,28,8,17,14,97,4,0
14,3,2,0,0,25,7,28,87,33,38,19,13,68,28,15,43,1,21,9,14,16,86,4,1
24,4,2,0,0,22,7,32,88,35,40,16,13,81,28,17,45,4,17,11,14,21,90,4,1
30,1,1,2,1,33,15,45,86,43,50,11,8,73,30,12,42,5,19,7,5,18,109,4,1
16,5,2,0,0,16,6,38,75,33,44,18,14,78,18,6,24,2,24,5,11,15,86,4,0
19,1,2,1,1,20,6,30,87,29,33,19,14,74,33,13,46,5,15,6,15,22,78,4,0
23,1,1,2,6,20,7,35,78,37,47,25,18,72,31,12,43,2,21,14,12,16,99,4,1
10,1,1,2,4,14,5,36,81,39,48,22,18,82,39,13,52,9,21,4,13,21,101,4,1
30,3,2,0,0,9,3,33,86,42,49,10,8,80,30,11,41,6,22,9,13,20,95,4,1
24,2,2,0,0,27,10,37,80,36,45,9,8,89,29,8,37,8,27,6,15,17,90,4,1
20,1,1,2,4,16,6,38,71,40,56,21,15,71,33,9,42,4,30,11,18,24,101,4,1
8,1,2,1,4,16,4,25,72,32,44,18,18,100,30,8,38,7,19,10,24,24,86,4,1
27,1,2,1,3,31,11,35,96,37,39,18,8,44,42,9,51,4,25,6,9,26,93,4,1
5,1,1,2,2,23,6,26,84,40,48,33,24,73,36,6,42,3,25,5,8,14,110,4,0
4,2,2,0,0,23,7,30,88,27,31,17,12,71,39,11,50,2,17,5,14,24,73,4,1
30,3,2,0,0,15,5,33,90,45,50,19,16,84,19,18,37,7,19,6,15,18,111,4,1
14,2,2,0,0,31,9,29,84,35,42,21,19,90,29,14,43,7,22,9,18,24,98,4,1
26,1,2,1,3,28,11,39,90,39,43,20,13,65,34,13,47,5,23,12,15,23,102,4,0
20,3,2,0,0,8,3,38,81,36,44,35,20,57,30,11,41,5,17,7,9,18,95,4,1
13,5,1,0,0,20,4,20,90,41,46,25,19,76,38,13,51,2,20,8,8,14,105,4,1
16,1,1,2,3,26,9,35,85,41,48,31,25,81,32,10,42,5,18,11,15,19,116,4,0
23,1,1,2,1,21,9,43,80,42,52,28,20,71,44,4,48,5,27,8,12,23,113,4,0
5,3,1,0,0,30,10,33,82,42,51,34,26,76,32,15,47,4,27,8,15,21,120,4,1
23,2,1,0,0,22,7,32,78,36,46,26,19,73,39,8,47,5,26,5,9,20,98,4,1
2,1,2,1,5,23,5,22,86,30,35,29,22,76,29,15,44,5,13,5,9,18,87,4,0
26,1,1,2,2,20,5,25,87,44,51,25,19,76,31,6,37,3,21,12,11,19,112,4,1
29,3,1,0,0,19,8,42,75,35,47,30,23,77,29,11,40,3,27,9,10,25,101,4,0
6,2,1,0,0,24,8,33,69,31,45,32,24,75,41,5,46,7,20,5,22,21,94,4,0
30,1,2,1,1,25,10,40,62,29,47,29,27,93,27,4,31,4,19,3,13,18,95,4,0
19,7,1,0,0,24,9,38,96,40,42,18,16,89,42,15,57,8,23,10,10,16,105,4,0
18,1,2,1,6,32,11,34,86,38,44,25,22,88,24,11,35,9,24,7,5,18,109,4,0
17,3,2,0,0,33,8,24,84,33,39,15,14,93,30,7,37,4,25,7,14,21,88,4,1
25,1,1,2,1,43,18,42,80,45,56,31,27,87,36,5,41,2,26,3,16,22,135,4,0
22,2,2,0,0,22,8,36,83,39,47,23,15,65,40,5,45,4,26,2,11,20,101,4,0
13,1,2,1,1,27,9,33,88,38,43,21,15,71,29,9,38,7,22,7,12,14,100,4,0
30,1,1,2,1,20,11,55,75,38,51,21,14,67,36,11,47,10,23,6,12,16,101,4,1
15,2,1,0,0,15,4,27,77,37,48,32,22,69,35,13,48,7,26,7,19,18,100,4,0
7,1,2,1,2,34,9,26,86,42,49,10,8,80,24,9,33,7,25,7,13,15,101,4,0
12,1,2,1,1,22,11,50,78,41,53,21,14,67,31,3,34,7,20,6,19,19,107,4,0
23,4,1,0,0,12,7,58,82,41,50,26,16,62,37,6,43,4,25,5,6,17,105,4,0
23,4,2,0,0,24,7,29,80,35,44,22,16,73,23,6,29,1,20,9,14,28,93,4,1
3,1,1,2,1,21,7,33,84,40,48,17,14,82,31,12,43,3,27,8,11,26,101,4,1
19,1,1,2,1,23,9,39,71,35,49,31,24,77,34,6,40,8,27,7,16,24,103,4,0
28,1,2,1,2,25,9,36,84,30,36,14,10,71,30,13,43,4,20,6,10,20,79,4,0
28,2,2,0,0,20,6,30,87,32,37,12,11,92,37,11,48,1,14,5,13,19,81,4,1
26,3,1,0,0,28,8,29,89,43,48,21,16,76,37,8,45,7,24,6,11,21,110,4,1
1,5,1,0,0,36,13,36,87,44,51,28,26,93,28,7,35,7,33,9,12,25,127,4,1
9,1,1,2,2,20,7,35,85,43,51,31,27,87,38,11,49,7,30,5,14,23,120,4,1
27,2,1,0,0,25,9,36,81,37,46,33,17,52,35,7,42,5,17,8,6,25,100,4,0
14,1,2,1,1,30,7,23,97,44,45,16,10,62,41,13,54,4,25,8,12,27,105,4,0
19,3,1,0,0,24,8,33,82,42,51,24,20,83,33,9,42,4,26,8,15,24,112,4,0
6,1,1,2,5,28,11,39,95,40,42,27,21,78,32,13,45,5,25,13,15,19,112,4,1
29,1,2,1,2,18,10,56,80,35,44,17,15,88,31,11,42,2,28,9,16,22,95,4,0
26,3,1,0,0,27,11,41,76,39,51,14,9,64,36,6,42,3,26,6,10,13,98,4,0
26,3,1,0,0,31,17,55,83,45,54,19,15,79,35,6,41,5,25,5,14,17,122,4,0
10,1,1,2,7,18,7,39,84,43,51,38,25,66,40,6,46,4,22,8,17,27,118,4,1
27,7,1,0,0,28,12,43,82,45,55,22,18,82,37,10,47,5,27,9,15,15,120,4,1
25,1,2,1,1,29,6,21,74,28,38,37,22,59,40,9,49,9,15,11,23,23,84,4,1
11,1,2,1,5,13,4,31,86,33,38,35,23,66,33,15,48,10,15,4,10,18,93,4,1
25,4,1,0,0,30,7,23,86,38,44,29,26,90,36,11,47,3,16,7,14,27,109,4,1
27,2,1,0,0,22,8,36,75,39,52,33,21,64,32,7,39,5,24,3,13,21,107,4,1
17,1,2,1,9,27,8,30,84,35,42,24,21,88,32,9,41,4,24,4,10,19,99,4,1
5,4,1,0,0,29,12,41,88,41,47,13,10,77,26,16,42,1,29,6,16,22,104,4,1
9,1,2,1,4,20,7,35,93,49,53,20,14,70,27,13,40,2,22,9,12,21,119,4,1
20,1,2,1,2,27,9,33,87,39,45,38,30,79,31,10,41,4,27,8,10,23,117,4,1
26,3,1,0,0,26,9,35,86,37,43,20,16,80,27,13,40,3,18,10,12,24,99,4,1
22,2,1,0,0,15,9,60,81,42,52,18,17,94,32,4,36,8,30,6,14,13,110,4,0
21,1,1,2,1,17,4,24,93,42,45,22,18,82,26,18,44,7,19,11,9,22,106,4,1
23,1,2,1,3,26,6,23,87,38,44,12,9,75,38,7,45,2,23,9,17,21,91,4,1
8,2,1,0,0,25,11,44,90,40,44,10,5,50,41,13,54,6,25,10,10,18,96,4,1
17,16,1,0,0,28,10,36,80,45,56,18,12,67,21,8,29,5,30,8,10,20,112,4,1
29,3,2,0,0,29,8,28,85,38,45,15,10,67,24,13,37,0,21,11,13,13,94,4,1
5,1,1,2,1,23,9,39,85,33,39,18,12,67,35,18,53,2,17,7,17,12,87,4,1
20,2,2,0,0,19,4,21,77,29,38,38,31,82,34,12,46,11,14,7,13,20,93,4,1
2,1,2,1,1,16,4,25,90,35,39,18,17,94,33,18,51,3,12,9,18,20,91,4,0
18,1,1,2,2,32,12,38,100,47,47,17,13,76,40,12,52,5,30,7,11,20,119,4,1
4,5,1,0,0,20,10,50,79,42,53,35,22,63,43,9,52,3,25,4,12,26,116,4,1
23,4,1,0,0,32,13,41,88,44,50,14,12,86,30,10,40,5,29,7,15,19,113,4,1
4,6,2,0,0,24,8,33,77,33,43,25,16,64,30,8,38,3,11,5,18,24,90,4,1
28,9,2,0,0,21,6,29,93,41,44,22,16,73,40,10,50,6,21,7,18,23,104,4,0
15,3,2,0,0,28,12,43,81,36,44,11,7,64,35,9,44,4,24,3,16,16,91,4,0
27,2,2,0,0,19,8,42,69,32,46,22,15,68,22,5,27,4,15,5,13,17,87,4,0
11,5,1,0,0,16,7,44,78,39,50,33,25,76,40,11,51,5,18,8,15,14,110,4,1
30,1,1,2,4,29,6,21,84,32,38,35,24,69,26,16,42,8,12,14,11,29,94,4,1
5,2,1,0,0,34,15,44,82,44,54,19,17,89,25,13,38,5,15,8,20,12,120,4,0
28,2,2,0,0,31,7,23,85,37,44,21,18,86,32,12,44,3,19,7,20,24,99,4,0
19,3,2,0,0,30,12,40,91,41,45,27,22,81,38,16,54,9,15,6,9,21,116,4,0
19,1,2,1,4,19,7,37,93,37,40,22,19,86,35,13,48,8,19,8,11,19,100,4,1
2,4,1,0,0,34,17,50,84,43,51,19,16,84,28,11,39,4,29,12,16,24,119,4,0
22,1,2,1,7,20,5,25,88,36,41,8,7,88,33,14,47,4,24,11,15,20,84,4,1
23,2,1,0,0,25,7,28,77,33,43,27,23,85,40,13,53,3,25,7,20,14,96,4,0
2,4,2,0,0,22,4,18,77,31,40,28,23,82,34,8,42,3,15,6,19,17,89,4,1
21,2,1,0,0,27,12,44,87,43,49,13,11,85,30,8,38,7,29,7,8,15,109,4,1
2,5,1,0,0,21,9,43,81,39,48,9,7,78,32,12,44,3,22,9,14,21,94,4,1
5,1,2,1,2,38,10,26,89,39,44,9,7,78,34,11,45,2,22,3,14,20,95,4,1
19,2,1,0,0,32,12,38,86,45,52,23,19,83,41,9,50,7,28,4,18,20,121,4,0
30,2,2,0,0,23,5,22,86,43,50,12,6,50,22,8,30,8,28,12,11,17,97,4,1
4,5,2,0,0,27,6,22,85,39,46,18,14,78,32,11,43,0,21,12,19,21,98,4,1
14,6,2,0,0,27,10,37,78,35,45,24,18,75,26,12,38,4,18,8,15,17,98,4,1
20,1,2,0,0,12,6,50,86,39,45,23,17,74,28,19,47,4,20,8,23,21,101,4,0
1,10,1,0,0,34,12,35,94,44,47,26,23,88,35,14,49,6,28,5,12,26,123,4,1
2,1,2,1,4,29,12,41,86,38,44,17,14,82,35,8,43,7,19,6,11,17,102,4,1
5,2,2,0,0,30,8,27,87,37,43,35,21,60,32,15,47,6,21,8,14,25,103,4,1
12,1,1,2,2,32,13,41,94,45,48,20,11,55,24,16,40,4,22,12,11,23,114,4,0
4,1,2,1,7,24,9,38,85,34,40,15,12,80,33,9,42,3,16,4,14,23,89,4,1
12,1,1,2,3,23,7,30,88,43,49,19,16,84,38,8,46,4,25,11,16,18,109,4,1
7,1,2,1,2,20,8,40,91,37,41,16,14,88,37,13,50,7,26,7,15,18,96,4,0
15,1,2,1,4,16,5,31,78,33,42,22,20,91,30,13,43,7,16,2,20,23,91,4,0
29,1,2,1,5,23,9,39,88,44,50,23,13,57,44,7,51,4,27,3,11,24,110,4,0
13,2,1,0,0,33,14,42,84,40,48,24,20,83,34,6,40,5,34,14,16,32,114,4,0
9,2,2,0,0,25,9,36,94,46,49,15,11,73,20,17,37,2,24,6,10,18,112,4,0
8,1,2,1,1,16,1,6,79,29,37,27,24,89,30,16,46,3,17,8,14,16,83,4,0
8,2,1,0,0,16,5,31,86,44,51,25,15,60,37,7,44,8,32,10,8,27,108,4,0
6,10,2,0,0,26,4,15,83,27,33,24,17,71,34,5,39,4,15,11,13,18,75,4,0
14,1,1,2,13,15,4,27,84,40,48,27,21,78,34,13,47,3,17,11,18,18,105,4,1
27,2,1,0,0,25,8,32,86,38,44,29,26,90,30,13,43,9,21,10,17,26,110,4,0
25,1,2,1,3,29,7,24,83,41,49,17,12,71,27,9,36,6,19,5,11,18,101,4,1
5,1,2,1,4,30,8,27,81,37,46,20,16,80,34,6,40,4,17,10,16,19,98,4,1
9,3,2,0,0,35,6,17,93,34,37,13,10,77,36,16,52,4,25,9,14,22,84,4,1
13,1,1,2,3,20,6,30,83,41,49,21,13,62,37,7,44,4,32,11,15,19,101,4,0
12,3,1,0,0,17,7,41,83,43,52,28,21,75,44,6,50,12,28,9,16,18,114,4,0
24,2,2,0,0,19,6,32,91,36,40,28,25,89,28,12,40,11,20,9,5,16,103,4,0
1,20,1,0,0,34,16,47,88,46,52,11,8,73,42,11,53,9,31,2,18,23,116,4,0
26,1,1,2,5,30,9,30,87,42,48,18,14,78,36,6,42,6,30,9,14,26,107,4,1
28,6,1,0,0,22,9,41,87,44,51,24,19,79,37,8,45,5,24,12,12,15,116,4,1
17,3,2,0,0,24,12,50,80,38,48,7,7,100,23,6,29,2,25,13,18,15,95,4,1
17,4,2,0,0,37,12,32,84,37,44,10,4,40,33,12,45,5,26,3,15,17,90,4,0
14,10,2,0,0,27,8,30,102,37,36,29,20,69,39,16,55,7,20,7,11,23,102,4,1
10,4,2,0,0,16,3,19,99,39,39,43,34,79,28,20,48,4,17,9,7,27,115,4,0
2,2,1,0,0,27,12,44,91,45,49,16,14,88,37,14,51,7,25,7,16,20,116,4,0
23,1,1,2,2,28,12,43,91,41,45,20,18,90,29,17,46,6,29,11,19,22,112,4,0
4,2,2,0,0,24,13,54,95,48,51,11,8,73,28,11,39,8,19,9,12,29,117,4,1
5,1,2,1,1,29,5,17,82,31,38,17,13,76,36,10,46,5,25,4,17,15,80,4,0
21,4,1,0,0,29,14,48,87,34,39,28,19,68,34,16,50,5,20,4,12,20,101,4,1
4,3,2,0,0,26,11,42,87,36,41,21,17,81,30,12,42,4,19,7,13,21,100,4,0
24,4,2,0,0,18,4,22,76,32,42,17,14,82,29,8,37,6,22,4,17,18,82,4,0
5,5,1,0,0,18,5,28,70,32,46,26,21,81,27,6,33,1,19,8,17,16,90,4,1
20,4,2,0,0,11,5,45,80,43,54,28,22,79,26,8,34,1,25,13,10,15,113,4,1
24,11,2,0,0,25,9,36,76,31,41,14,11,79,29,7,36,2,23,8,16,20,82,4,0
8,1,1,2,1,13,3,23,93,43,46,28,17,61,26,14,40,9,28,11,5,19,106,4,0
14,3,2,0,0,23,3,13,83,34,41,13,11,85,22,10,32,3,19,8,11,8,82,4,0
23,1,1,2,2,12,5,42,76,35,46,12,8,67,34,12,46,9,21,9,14,18,83,4,1
13,2,1,0,0,19,7,37,81,42,52,20,15,75,38,7,45,3,25,6,12,17,106,4,1
17,1,2,1,2,28,10,36,78,35,45,23,14,61,29,5,34,7,21,9,9,19,94,4,1
12,2,1,0,0,17,7,41,89,40,45,39,29,74,35,13,48,8,26,7,15,14,116,4,1
11,3,2,0,0,16,5,31,83,38,46,14,7,50,32,5,37,5,22,4,10,14,88,4,1
13,3,1,0,0,22,9,41,90,44,49,23,19,83,36,7,43,1,31,12,10,23,116,4,1
13,1,1,2,1,20,4,20,69,29,42,43,34,79,35,9,44,1,18,6,16,17,96,4,1
5,1,1,2,3,36,13,36,92,49,53,20,13,65,38,9,47,5,26,4,14,14,124,4,1
12,2,1,0,0,21,10,48,83,41,49,31,24,77,38,7,45,8,16,12,22,24,116,4,0
25,2,1,0,0,37,17,46,88,45,51,25,21,84,31,10,41,7,25,11,11,14,128,4,0
22,1,2,1,7,20,5,25,88,36,41,8,7,88,33,14,47,4,24,11,15,20,84,4,0
22,2,1,0,0,17,5,29,72,37,51,28,22,79,31,5,36,5,25,5,16,18,101,4,1
5,2,2,0,0,22,8,36,89,44,49,23,18,78,29,11,40,6,22,6,6,19,114,4,1
6,1,1,2,7,32,11,34,86,36,42,31,26,84,41,13,54,6,24,7,19,21,109,4,1
25,1,2,1,3,35,15,43,82,39,48,17,12,71,26,10,36,3,26,20,23,15,105,4,1
15,2,2,0,0,25,6,24,89,37,42,18,14,78,27,7,34,2,15,9,8,14,94,4,1
8,2,1,0,0,24,4,17,82,40,49,30,23,77,33,10,43,9,22,7,14,25,107,4,0
28,3,2,0,0,21,7,33,83,43,52,24,19,79,24,8,32,5,22,6,12,25,112,4,0
17,1,2,1,2,28,11,39,89,45,51,21,19,90,32,13,45,4,29,6,15,16,120,4,1
12,3,2,0,0,28,9,32,97,31,32,31,27,87,33,18,51,5,18,13,11,17,98,4,0
29,1,1,2,2,16,6,38,80,45,56,22,16,73,34,7,41,4,30,11,10,22,112,4,0
7,3,2,0,0,21,6,29,85,35,41,28,17,61,30,11,41,4,14,10,8,23,93,4,0
26,1,2,1,1,28,9,32,86,35,41,30,24,80,29,13,42,4,26,10,10,21,103,4,0
14,2,1,0,0,19,9,47,90,47,52,7,5,71,33,9,42,0,26,7,10,22,108,4,0
26,6,1,0,0,27,10,37,94,37,39,19,12,63,37,14,51,6,24,8,10,17,96,4,1
9,6,2,0,0,33,9,27,92,37,40,17,9,53,28,16,44,3,17,10,11,25,92,4,0
26,1,1,2,2,31,14,45,77,38,49,14,11,79,32,10,42,2,24,8,15,17,101,4,1
3,1,2,1,1,32,8,25,92,38,41,27,16,59,30,11,41,7,17,5,10,23,100,4,0
15,1,2,1,3,29,6,21,93,35,38,14,10,71,42,15,57,6,18,3,14,17,86,4,0
30,3,1,0,0,20,8,40,73,35,48,20,13,65,40,6,46,4,17,3,15,16,91,4,0
19,2,2,0,0,19,6,32,82,30,37,27,23,85,25,13,38,3,14,4,9,18,89,4,0
30,5,2,0,0,21,7,33,75,34,45,33,21,64,25,12,37,2,19,6,13,15,96,4,1
5,1,2,1,6,42,11,26,99,37,37,25,21,84,26,13,39,1,21,12,6,20,106,4,0
