9.0,11.0,19.0,33.0,36.54,105.0,10.0,27.0,25.0,51.92,-8.0,12.0,19.0,33.0,36.54,0.0,0
1.0,1.0,19.0,2.0,90.48,44.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,4.0,80.95,-2.0,0
25.0,3.0,18.0,5.0,78.26,47.0,2.0,19.0,4.0,82.61,-1.0,4.0,18.0,6.0,75.0,0.0,0
29.0,2.0,36.0,12.0,75.0,98.0,1.0,37.0,8.0,82.22,-1.0,3.0,33.0,15.0,68.75,-3.0,0
14.0,10.0,16.0,26.0,38.1,84.0,9.0,17.0,25.0,40.48,-1.0,11.0,15.0,28.0,34.88,-1.0,0
3.0,10.0,34.0,43.0,44.16,160.0,9.0,34.0,43.0,44.16,0.0,11.0,33.0,43.0,43.42,-1.0,0
16.0,9.0,18.0,26.0,40.91,89.0,8.0,19.0,26.0,42.22,-1.0,10.0,17.0,27.0,38.64,-1.0,0
6.0,15.0,0.0,7.0,0.0,13.0,14.0,1.0,6.0,14.29,-1.0,0.0,0.0,0.0,0.0,0.0,0
17.0,5.0,5.0,4.0,55.56,19.0,4.0,5.0,3.0,62.5,0.0,6.0,5.0,4.0,55.56,0.0,0
23.0,2.0,29.0,14.0,67.44,86.0,1.0,35.0,8.0,81.4,-6.0,3.0,27.0,15.0,64.29,-2.0,0
23.0,5.0,40.0,30.0,57.14,146.0,4.0,42.0,29.0,59.15,-2.0,6.0,34.0,36.0,48.57,-6.0,0
21.0,9.0,23.0,21.0,52.27,90.0,8.0,26.0,20.0,56.52,-3.0,10.0,22.0,22.0,50.0,-1.0,0
8.0,6.0,36.0,38.0,48.65,154.0,5.0,41.0,33.0,55.41,-5.0,7.0,34.0,39.0,46.58,-2.0,0
22.0,6.0,44.0,25.0,63.77,146.0,5.0,44.0,24.0,64.71,0.0,7.0,44.0,27.0,61.97,0.0,0
15.0,4.0,21.0,9.0,70.0,61.0,3.0,21.0,8.0,72.41,0.0,5.0,18.0,11.0,62.07,-3.0,0
18.0,4.0,39.0,19.0,67.24,125.0,3.0,41.0,18.0,69.49,-2.0,5.0,39.0,21.0,65.0,0.0,1
23.0,2.0,9.0,3.0,75.0,26.0,1.0,11.0,2.0,84.62,-2.0,3.0,8.0,5.0,61.54,-1.0,0
5.0,2.0,52.0,29.0,64.2,168.0,1.0,60.0,21.0,74.07,-8.0,3.0,49.0,32.0,60.49,-3.0,1
4.0,11.0,4.0,7.0,36.36,19.0,10.0,3.0,5.0,37.5,1.0,12.0,4.0,7.0,36.36,0.0,0
15.0,4.0,30.0,18.0,62.5,94.0,3.0,31.0,16.0,65.96,-1.0,5.0,27.0,20.0,57.45,-3.0,0
29.0,2.0,41.0,14.0,74.55,119.0,1.0,43.0,10.0,81.13,-2.0,3.0,38.0,18.0,67.86,-3.0,0
30.0,11.0,31.0,37.0,45.59,143.0,10.0,36.0,33.0,52.17,-5.0,12.0,26.0,43.0,37.68,-5.0,0
15.0,4.0,22.0,9.0,70.97,63.0,3.0,22.0,8.0,73.33,0.0,5.0,18.0,12.0,60.0,-4.0,0
5.0,7.0,5.0,5.0,50.0,23.0,6.0,5.0,5.0,50.0,0.0,8.0,5.0,7.0,41.67,0.0,0
19.0,10.0,23.0,23.0,50.0,93.0,9.0,24.0,22.0,52.17,-1.0,11.0,19.0,27.0,41.3,-4.0,0
19.0,13.0,3.0,9.0,25.0,22.0,12.0,3.0,7.0,30.0,0.0,14.0,2.0,7.0,22.22,-1.0,0
9.0,12.0,29.0,50.0,36.71,165.0,11.0,36.0,43.0,45.57,-7.0,13.0,27.0,52.0,34.18,-2.0,0
8.0,6.0,15.0,15.0,50.0,60.0,5.0,18.0,11.0,62.07,-3.0,7.0,14.0,16.0,46.67,-1.0,0
8.0,6.0,24.0,22.0,52.17,94.0,5.0,27.0,20.0,57.45,-3.0,7.0,20.0,25.0,44.44,-4.0,0
19.0,12.0,10.0,13.0,43.48,46.0,11.0,10.0,12.0,45.45,0.0,13.0,7.0,16.0,30.43,-3.0,0
5.0,2.0,41.0,25.0,62.12,134.0,1.0,50.0,13.0,79.37,-9.0,3.0,39.0,26.0,60.0,-2.0,0
25.0,3.0,47.0,23.0,67.14,147.0,2.0,50.0,21.0,70.42,-3.0,4.0,46.0,25.0,64.79,-1.0,0
25.0,5.0,23.0,10.0,69.7,68.0,4.0,24.0,10.0,70.59,-1.0,6.0,23.0,11.0,67.65,0.0,0
3.0,6.0,5.0,4.0,55.56,18.0,5.0,4.0,3.0,57.14,1.0,7.0,4.0,4.0,50.0,-1.0,0
1.0,1.0,23.0,3.0,88.46,56.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,7.0,75.86,-1.0,0
22.0,6.0,47.0,26.0,64.38,153.0,5.0,47.0,25.0,65.28,0.0,7.0,45.0,29.0,60.81,-2.0,0
8.0,6.0,32.0,28.0,53.33,127.0,5.0,34.0,27.0,55.74,-2.0,7.0,26.0,33.0,44.07,-6.0,0
19.0,8.0,32.0,26.0,55.17,122.0,7.0,34.0,23.0,59.65,-2.0,9.0,30.0,27.0,52.63,-2.0,0
6.0,15.0,0.0,9.0,0.0,18.0,14.0,2.0,8.0,20.0,-2.0,0.0,0.0,0.0,0.0,0.0,0
28.0,10.0,39.0,39.0,50.0,162.0,9.0,42.0,36.0,53.85,-3.0,11.0,35.0,42.0,45.45,-4.0,0
30.0,13.0,5.0,13.0,27.78,35.0,12.0,5.0,12.0,29.41,0.0,14.0,4.0,12.0,25.0,-1.0,0
4.0,8.0,25.0,34.0,42.37,125.0,7.0,25.0,33.0,43.1,0.0,9.0,24.0,33.0,42.11,-1.0,0
30.0,12.0,19.0,33.0,36.54,105.0,11.0,19.0,33.0,36.54,0.0,13.0,18.0,32.0,36.0,-1.0,0
19.0,13.0,2.0,5.0,28.57,13.0,12.0,2.0,4.0,33.33,0.0,14.0,1.0,5.0,16.67,-1.0,0
5.0,5.0,28.0,20.0,58.33,95.0,4.0,30.0,19.0,61.22,-2.0,6.0,24.0,22.0,52.17,-4.0,1
13.0,7.0,39.0,42.0,48.15,169.0,6.0,41.0,40.0,50.62,-2.0,8.0,38.0,43.0,46.91,-1.0,1
20.0,15.0,14.0,53.0,20.9,142.0,14.0,17.0,49.0,25.76,-3.0,0.0,0.0,0.0,0.0,0.0,0
4.0,12.0,16.0,30.0,34.78,90.0,11.0,15.0,27.0,35.71,1.0,13.0,15.0,32.0,31.91,-1.0,0
10.0,14.0,19.0,51.0,27.14,149.0,13.0,26.0,45.0,36.62,-7.0,15.0,16.0,55.0,22.54,-3.0,0
14.0,13.0,8.0,23.0,25.81,64.0,12.0,10.0,22.0,31.25,-2.0,14.0,5.0,28.0,15.15,-3.0,0
14.0,13.0,6.0,23.0,20.69,60.0,12.0,10.0,20.0,33.33,-4.0,14.0,5.0,26.0,16.13,-1.0,0
18.0,9.0,4.0,3.0,57.14,13.0,8.0,4.0,3.0,57.14,0.0,10.0,3.0,4.0,42.86,-1.0,0
15.0,3.0,36.0,21.0,63.16,119.0,2.0,37.0,19.0,66.07,-1.0,4.0,35.0,22.0,61.4,-1.0,0
28.0,9.0,38.0,34.0,52.78,149.0,8.0,41.0,31.0,56.94,-3.0,10.0,37.0,34.0,52.11,-1.0,0
2.0,1.0,19.0,6.0,76.0,49.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,6.0,73.91,-2.0,0
1.0,1.0,39.0,9.0,81.25,102.0,0.0,0.0,0.0,0.0,0.0,2.0,37.0,13.0,74.0,-2.0,0
29.0,3.0,29.0,12.0,70.73,84.0,2.0,31.0,11.0,73.81,-2.0,4.0,29.0,13.0,69.05,0.0,1
19.0,9.0,42.0,36.0,53.85,162.0,8.0,42.0,35.0,54.55,0.0,10.0,39.0,39.0,50.0,-3.0,1
9.0,11.0,15.0,20.0,42.86,70.0,10.0,17.0,18.0,48.57,-2.0,12.0,14.0,20.0,41.18,-1.0,0
17.0,1.0,60.0,21.0,74.07,168.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,29.0,64.2,-8.0,1
8.0,6.0,31.0,24.0,56.36,118.0,5.0,33.0,23.0,58.93,-2.0,7.0,23.0,31.0,42.59,-8.0,0
23.0,3.0,32.0,20.0,61.54,103.0,2.0,34.0,17.0,66.67,-2.0,4.0,31.0,20.0,60.78,-1.0,0
3.0,6.0,6.0,5.0,54.55,21.0,5.0,5.0,4.0,55.56,1.0,7.0,5.0,5.0,50.0,-1.0,0
20.0,15.0,14.0,51.0,21.54,139.0,14.0,17.0,48.0,26.15,-3.0,0.0,0.0,0.0,0.0,0.0,0
13.0,11.0,17.0,30.0,36.17,99.0,10.0,19.0,30.0,38.78,-2.0,12.0,17.0,32.0,34.69,0.0,0
2.0,3.0,39.0,27.0,59.09,139.0,2.0,43.0,25.0,63.24,-4.0,4.0,40.0,28.0,58.82,1.0,0
19.0,9.0,28.0,25.0,52.83,107.0,8.0,29.0,25.0,53.7,-1.0,10.0,27.0,26.0,50.94,-1.0,0
4.0,9.0,6.0,9.0,40.0,30.0,8.0,6.0,8.0,42.86,0.0,10.0,6.0,11.0,35.29,0.0,0
24.0,15.0,14.0,60.0,18.92,152.0,14.0,18.0,55.0,24.66,-4.0,0.0,0.0,0.0,0.0,0.0,0
25.0,3.0,26.0,11.0,70.27,75.0,2.0,29.0,8.0,78.38,-3.0,4.0,25.0,11.0,69.44,-1.0,0
26.0,3.0,10.0,3.0,76.92,25.0,2.0,9.0,2.0,81.82,1.0,4.0,9.0,3.0,75.0,-1.0,0
11.0,12.0,11.0,24.0,31.43,68.0,11.0,13.0,24.0,35.14,-2.0,13.0,9.0,23.0,28.12,-2.0,0
21.0,8.0,1.0,1.0,50.0,5.0,7.0,1.0,1.0,50.0,0.0,9.0,1.0,1.0,50.0,0.0,0
17.0,1.0,58.0,19.0,75.32,162.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,27.0,64.94,-8.0,0
11.0,9.0,28.0,35.0,44.44,135.0,8.0,29.0,35.0,45.31,-1.0,10.0,27.0,36.0,42.86,-1.0,0
23.0,2.0,18.0,6.0,75.0,50.0,1.0,19.0,6.0,76.0,-1.0,3.0,17.0,7.0,70.83,-1.0,0
24.0,13.0,4.0,13.0,23.53,32.0,12.0,4.0,13.0,23.53,0.0,14.0,3.0,13.0,18.75,-1.0,0
24.0,15.0,14.0,62.0,18.42,158.0,14.0,18.0,58.0,23.68,-4.0,0.0,0.0,0.0,0.0,0.0,0
9.0,13.0,21.0,39.0,35.0,127.0,12.0,21.0,37.0,36.21,0.0,14.0,16.0,43.0,27.12,-5.0,0
20.0,15.0,4.0,14.0,22.22,39.0,14.0,5.0,15.0,25.0,-1.0,0.0,0.0,0.0,0.0,0.0,0
30.0,13.0,12.0,22.0,35.29,68.0,12.0,14.0,20.0,41.18,-2.0,14.0,10.0,23.0,30.3,-2.0,0
10.0,15.0,1.0,6.0,14.29,15.0,14.0,1.0,5.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0
22.0,7.0,5.0,3.0,62.5,18.0,6.0,5.0,3.0,62.5,0.0,8.0,4.0,3.0,57.14,-1.0,0
24.0,11.0,2.0,4.0,33.33,11.0,10.0,2.0,4.0,33.33,0.0,12.0,2.0,4.0,33.33,0.0,0
19.0,9.0,22.0,20.0,52.38,86.0,8.0,26.0,18.0,59.09,-4.0,10.0,21.0,21.0,50.0,-1.0,0
5.0,5.0,19.0,15.0,55.88,69.0,4.0,22.0,11.0,66.67,-3.0,6.0,18.0,17.0,51.43,-1.0,0
4.0,11.0,1.0,2.0,33.33,5.0,10.0,1.0,1.0,50.0,0.0,12.0,1.0,2.0,33.33,0.0,0
1.0,1.0,29.0,5.0,85.29,74.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,8.0,77.78,-1.0,0
11.0,6.0,3.0,3.0,50.0,11.0,5.0,3.0,2.0,60.0,0.0,7.0,2.0,3.0,40.0,-1.0,0
18.0,6.0,50.0,27.0,64.94,161.0,5.0,51.0,26.0,66.23,-1.0,7.0,46.0,31.0,59.74,-4.0,0
11.0,10.0,31.0,41.0,43.06,152.0,9.0,31.0,40.0,43.66,0.0,11.0,31.0,41.0,43.06,0.0,0
26.0,5.0,44.0,25.0,63.77,142.0,4.0,44.0,22.0,66.67,0.0,6.0,44.0,25.0,63.77,0.0,1
23.0,3.0,31.0,17.0,64.58,96.0,2.0,33.0,15.0,68.75,-2.0,4.0,30.0,19.0,61.22,-1.0,0
10.0,14.0,16.0,46.0,25.81,132.0,13.0,21.0,40.0,34.43,-5.0,15.0,14.0,47.0,22.95,-2.0,0
14.0,12.0,23.0,37.0,38.33,128.0,11.0,24.0,35.0,40.68,-1.0,13.0,19.0,43.0,30.65,-4.0,0
25.0,3.0,41.0,19.0,68.33,127.0,2.0,42.0,17.0,71.19,-1.0,4.0,39.0,19.0,67.24,-2.0,0
7.0,10.0,6.0,10.0,37.5,28.0,9.0,5.0,8.0,38.46,1.0,11.0,4.0,8.0,33.33,-2.0,0
5.0,6.0,19.0,20.0,48.72,78.0,5.0,20.0,19.0,51.28,-1.0,7.0,17.0,21.0,44.74,-2.0,0
4.0,11.0,7.0,17.0,29.17,47.0,10.0,7.0,14.0,33.33,0.0,12.0,6.0,17.0,26.09,-1.0,0
13.0,7.0,38.0,42.0,47.5,167.0,6.0,40.0,40.0,50.0,-2.0,8.0,37.0,43.0,46.25,-1.0,0
26.0,7.0,4.0,3.0,57.14,13.0,6.0,3.0,2.0,60.0,1.0,8.0,4.0,3.0,57.14,0.0,0
14.0,13.0,5.0,20.0,20.0,49.0,12.0,6.0,18.0,25.0,-1.0,14.0,5.0,21.0,19.23,0.0,0
21.0,10.0,28.0,27.0,50.91,117.0,9.0,29.0,27.0,51.79,-1.0,11.0,20.0,34.0,37.04,-8.0,0
16.0,11.0,29.0,39.0,42.65,145.0,10.0,29.0,38.0,43.28,0.0,12.0,25.0,44.0,36.23,-4.0,1
25.0,3.0,40.0,18.0,68.97,123.0,2.0,41.0,16.0,71.93,-1.0,4.0,38.0,19.0,66.67,-2.0,0
30.0,11.0,31.0,39.0,44.29,147.0,10.0,37.0,33.0,52.86,-6.0,12.0,27.0,44.0,38.03,-4.0,0
7.0,13.0,21.0,48.0,30.43,141.0,12.0,24.0,43.0,35.82,-3.0,14.0,15.0,52.0,22.39,-6.0,0
28.0,6.0,3.0,1.0,75.0,8.0,5.0,3.0,1.0,75.0,0.0,7.0,3.0,1.0,75.0,0.0,0
4.0,9.0,30.0,37.0,44.78,142.0,8.0,30.0,37.0,44.78,0.0,10.0,29.0,37.0,43.94,-1.0,0
5.0,5.0,5.0,4.0,55.56,21.0,4.0,5.0,4.0,55.56,0.0,6.0,6.0,5.0,54.55,1.0,0
18.0,5.0,44.0,25.0,63.77,148.0,4.0,46.0,25.0,64.79,-2.0,6.0,44.0,26.0,62.86,0.0,0
27.0,6.0,24.0,12.0,66.67,72.0,5.0,24.0,11.0,68.57,0.0,7.0,21.0,15.0,58.33,-3.0,0
12.0,12.0,21.0,37.0,36.21,127.0,11.0,24.0,35.0,40.68,-3.0,13.0,21.0,39.0,35.0,0.0,0
24.0,13.0,4.0,12.0,25.0,30.0,12.0,4.0,12.0,25.0,0.0,14.0,3.0,12.0,20.0,-1.0,0
20.0,15.0,7.0,32.0,17.95,82.0,14.0,12.0,29.0,29.27,-5.0,0.0,0.0,0.0,0.0,0.0,0
30.0,11.0,30.0,37.0,44.78,142.0,10.0,35.0,33.0,51.47,-5.0,12.0,26.0,42.0,38.24,-4.0,0
8.0,6.0,11.0,10.0,52.38,39.0,5.0,11.0,7.0,61.11,0.0,7.0,9.0,10.0,47.37,-2.0,0
15.0,3.0,46.0,31.0,59.74,160.0,2.0,50.0,27.0,64.94,-4.0,4.0,45.0,32.0,58.44,-1.0,0
29.0,3.0,15.0,4.0,78.95,39.0,2.0,15.0,4.0,78.95,0.0,4.0,15.0,4.0,78.95,0.0,0
29.0,3.0,29.0,11.0,72.5,82.0,2.0,30.0,11.0,73.17,-1.0,4.0,28.0,13.0,68.29,-1.0,0
15.0,2.0,6.0,2.0,75.0,14.0,1.0,6.0,1.0,85.71,0.0,3.0,5.0,2.0,71.43,-1.0,0
25.0,3.0,12.0,3.0,80.0,30.0,2.0,12.0,2.0,85.71,0.0,4.0,12.0,3.0,80.0,0.0,0
9.0,12.0,22.0,39.0,36.07,128.0,11.0,24.0,36.0,40.0,-2.0,13.0,21.0,38.0,35.59,-1.0,0
1.0,1.0,66.0,15.0,81.48,168.0,0.0,0.0,0.0,0.0,0.0,2.0,55.0,26.0,67.9,-11.0,1
25.0,4.0,19.0,7.0,73.08,54.0,3.0,22.0,6.0,78.57,-3.0,5.0,20.0,8.0,71.43,1.0,0
14.0,12.0,23.0,41.0,35.94,135.0,11.0,25.0,38.0,39.68,-2.0,13.0,21.0,45.0,31.82,-2.0,0
17.0,1.0,53.0,17.0,75.71,146.0,0.0,0.0,0.0,0.0,0.0,2.0,46.0,26.0,63.89,-7.0,0
16.0,8.0,8.0,12.0,40.0,44.0,7.0,10.0,12.0,45.45,-2.0,9.0,9.0,15.0,37.5,1.0,0
12.0,4.0,4.0,1.0,80.0,9.0,3.0,4.0,0.0,100.0,0.0,5.0,3.0,1.0,75.0,-1.0,0
23.0,2.0,8.0,3.0,72.73,25.0,1.0,10.0,2.0,83.33,-2.0,3.0,8.0,5.0,61.54,0.0,0
15.0,3.0,44.0,29.0,60.27,149.0,2.0,47.0,26.0,64.38,-3.0,4.0,42.0,30.0,58.33,-2.0,0
25.0,3.0,27.0,11.0,71.05,77.0,2.0,30.0,8.0,78.95,-3.0,4.0,26.0,11.0,70.27,-1.0,0
20.0,15.0,11.0,42.0,20.75,107.0,14.0,13.0,40.0,24.53,-2.0,0.0,0.0,0.0,0.0,0.0,0
21.0,9.0,27.0,23.0,54.0,102.0,8.0,29.0,23.0,55.77,-2.0,10.0,25.0,25.0,50.0,-2.0,0
29.0,1.0,8.0,1.0,88.89,17.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,87.5,-1.0,0
3.0,10.0,36.0,45.0,44.44,168.0,9.0,37.0,44.0,45.68,-1.0,11.0,33.0,48.0,40.74,-3.0,1
15.0,3.0,11.0,6.0,64.71,34.0,2.0,10.0,5.0,66.67,1.0,4.0,9.0,6.0,60.0,-2.0,0
11.0,10.0,29.0,37.0,43.94,141.0,9.0,30.0,36.0,45.45,-1.0,11.0,27.0,38.0,41.54,-2.0,1
11.0,7.0,3.0,4.0,42.86,13.0,6.0,3.0,3.0,50.0,0.0,8.0,3.0,4.0,42.86,0.0,0
19.0,9.0,45.0,37.0,54.88,170.0,8.0,45.0,37.0,54.88,0.0,10.0,39.0,43.0,47.56,-6.0,0
25.0,4.0,53.0,26.0,67.09,165.0,3.0,54.0,26.0,67.5,-1.0,5.0,53.0,26.0,67.09,0.0,0
30.0,12.0,19.0,34.0,35.85,107.0,11.0,20.0,33.0,37.74,-1.0,13.0,18.0,34.0,34.62,-1.0,0
24.0,15.0,12.0,49.0,19.67,131.0,14.0,14.0,49.0,22.22,-2.0,0.0,0.0,0.0,0.0,0.0,0
5.0,11.0,0.0,1.0,0.0,3.0,10.0,0.0,1.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0
17.0,1.0,28.0,8.0,77.78,74.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,11.0,69.44,-3.0,0
19.0,15.0,3.0,11.0,21.43,25.0,14.0,3.0,10.0,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0
